337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29746,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29748,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29749,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29751,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29752,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29753,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29756,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29758,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29759,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29761,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29766,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29767,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29768,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29770,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29773,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,29774,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,55156,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,55157,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,69155,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,72461,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,72462,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,72467,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,72468,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,72927,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73449,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73469,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73619,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73628,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73873,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73877,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73880,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,73886,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,74754,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,74766,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,74787,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,74790,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,75400,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,75404,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,75681,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,75724,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,75730,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,75736,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,76844,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,80610,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,80611,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,82781,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,86238,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,89244,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,96495,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,99083,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,99776,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,100881,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,107178,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,109365,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,111002,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,112263,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,113595,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,113596,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,114861,1900-01-01,NULL
337,AURORA MTM PROGRAM,61,1,1900-01-01,NULL,125295,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,1489,1900-01-01,NULL
260,HUMANA REFERRING PROGRAMS,72,1,1900-01-01,NULL,1827,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,1835,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,1837,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,2114,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,2159,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,2163,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,2273,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,2328,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,2862,1900-01-01,NULL
260,HUMANA REFERRING PROGRAMS,72,1,1900-01-01,NULL,2892,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,3015,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,3037,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,3798,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,3990,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,4028,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,4135,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,4136,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,4178,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,4179,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,4259,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,4259,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,4259,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,4266,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,4300,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,4301,1900-01-01,NULL
260,HUMANA REFERRING PROGRAMS,72,1,1900-01-01,NULL,4302,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,4362,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,4380,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,4380,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,4380,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,4557,1900-01-01,NULL
97,IOWA PHARMACEUTICAL CASE MANAGEMENT,78,1,1900-01-01,NULL,9482,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,9483,1900-01-01,NULL
260,HUMANA REFERRING PROGRAMS,72,1,1900-01-01,NULL,10203,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,12248,1900-01-01,NULL
260,HUMANA REFERRING PROGRAMS,72,1,1900-01-01,NULL,12249,1900-01-01,NULL
404,HUMANA NETWORK REFERRAL,72,1,1900-01-01,NULL,12249,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,15216,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,15801,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,17379,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,20046,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,21306,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,21322,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22089,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22258,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22258,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22258,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22380,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22734,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22734,1900-01-01,NULL
376,DAILYMED,96,1,1900-01-01,NULL,22734,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22734,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22735,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22735,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22735,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22736,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22736,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22736,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22737,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22737,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22737,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22738,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22738,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22738,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22739,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22739,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22739,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22740,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22740,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22740,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22741,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22741,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22741,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22742,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22742,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22742,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22743,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22743,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22743,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22744,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22744,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22744,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22745,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22745,1900-01-01,NULL
376,DAILYMED,96,1,1900-01-01,NULL,22745,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22745,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22746,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22746,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22746,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22747,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22747,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22747,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22748,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22748,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22748,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22749,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22749,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22749,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22750,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22751,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22751,1900-01-01,NULL
376,DAILYMED,96,1,1900-01-01,NULL,22751,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22751,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22752,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22752,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22752,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22753,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22753,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22754,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22754,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22754,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22755,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22755,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22755,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22756,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22756,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22756,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22757,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22757,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22757,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22758,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22758,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22758,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22759,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22759,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22760,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22760,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22760,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22761,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22761,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22761,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22762,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22762,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22762,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22763,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22763,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22763,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22764,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22764,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22764,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22765,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22765,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22765,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22766,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22766,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22766,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22767,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22767,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22767,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22768,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22768,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22768,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22769,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22769,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22769,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22770,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22770,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22770,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22771,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22771,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22771,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22772,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22772,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22772,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22773,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22773,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22773,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22774,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22774,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22774,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22775,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22775,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22775,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22776,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22776,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22776,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22777,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22777,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22777,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22778,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22778,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22778,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22779,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22779,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22779,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22780,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22780,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22780,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22781,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22781,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22781,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22782,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22782,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22782,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22783,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22783,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22783,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22784,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22784,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22784,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22785,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22785,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22785,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22786,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22786,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22786,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22787,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22787,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22788,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22788,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22788,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22789,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22789,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22789,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22790,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22790,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22791,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22791,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22791,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22792,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22792,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22793,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22793,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22793,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22794,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22794,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22794,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22795,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22795,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22796,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22796,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22796,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22797,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22797,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22797,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22798,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22798,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22798,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22799,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22799,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22799,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22800,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22800,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22800,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22801,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22801,1900-01-01,NULL
374,DHS-HH,96,1,1900-01-01,NULL,22802,1900-01-01,NULL
375,U-PLAN,96,1,1900-01-01,NULL,22802,1900-01-01,NULL
382,PS-WIMEDICAID,96,0,1900-01-01,NULL,22802,1900-01-01,NULL
